2026.333,413.000,422.000
2026.336,412.745,421.720
2026.338,412.491,421.438
2026.341,412.237,421.153
2026.344,411.984,420.866
2026.347,411.731,420.576
2026.349,411.478,420.284
2026.352,411.226,419.989
2026.355,410.974,419.691
2026.358,410.722,419.392
2026.360,410.471,419.090
2026.363,410.219,418.785
2026.366,409.968,418.478
2026.369,409.717,418.169
2026.371,409.467,417.857
2026.374,409.216,417.543
2026.377,408.965,417.227
2026.380,408.713,416.910
2026.382,408.461,416.591
2026.385,408.209,416.269
2026.388,407.957,415.945
2026.391,407.706,415.619
2026.393,407.453,415.292
2026.396,407.198,414.963
2026.399,406.943,414.634
2026.401,406.688,414.302
2026.404,406.431,413.970
2026.407,406.174,413.635
2026.410,405.916,413.300
2026.412,405.656,412.964
2026.415,405.393,412.628
2026.418,405.129,412.292
2026.421,404.863,411.955
2026.423,404.596,411.617
2026.426,404.327,411.279
2026.429,404.056,410.940
2026.432,403.783,410.601
2026.434,403.508,410.262
2026.437,403.230,409.924
2026.440,402.949,409.586
2026.443,402.665,409.248
2026.445,402.379,408.910
2026.448,402.091,408.573
2026.451,401.800,408.235
2026.454,401.505,407.899
2026.456,401.206,407.565
2026.459,400.904,407.231
2026.462,400.600,406.897
2026.465,400.292,406.564
2026.467,399.981,406.231
2026.470,399.667,405.899
2026.473,399.349,405.569
2026.475,399.027,405.240
2026.478,398.701,404.911
2026.481,398.373,404.583
2026.484,398.041,404.255
2026.486,397.707,403.928
2026.489,397.369,403.600
2026.492,397.029,403.273
2026.495,396.685,402.945
2026.497,396.338,402.618
2026.500,395.988,402.291
2026.503,395.635,401.964
2026.506,395.279,401.636
2026.508,394.921,401.307
2026.511,394.560,400.978
2026.514,394.196,400.649
2026.517,393.829,400.318
2026.519,393.459,399.987
2026.522,393.086,399.655
2026.525,392.712,399.321
2026.528,392.335,398.986
2026.530,391.957,398.648
2026.533,391.577,398.309
2026.536,391.196,397.969
2026.538,390.813,397.626
2026.541,390.429,397.280
2026.544,390.044,396.933
2026.547,389.658,396.583
2026.549,389.271,396.230
2026.552,388.883,395.876
2026.555,388.493,395.519
2026.558,388.103,395.159
2026.560,387.712,394.795
2026.563,387.320,394.429
2026.566,386.928,394.058
2026.569,386.535,393.685
2026.571,386.141,393.308
2026.574,385.747,392.927
2026.577,385.352,392.542
2026.580,384.957,392.153
2026.582,384.561,391.759
2026.585,384.166,391.361
2026.588,383.769,390.959
2026.591,383.372,390.554
2026.593,382.973,390.144
2026.596,382.574,389.730
2026.599,382.173,389.312
2026.601,381.772,388.890
2026.604,381.370,388.463
2026.607,380.967,388.031
2026.610,380.563,387.595
2026.612,380.157,387.155
2026.615,379.751,386.711
2026.618,379.343,386.261
2026.621,378.935,385.807
2026.623,378.526,385.347
2026.626,378.116,384.883
2026.629,377.705,384.414
2026.632,377.292,383.940
2026.634,376.877,383.463
2026.637,376.460,382.980
2026.640,376.042,382.493
2026.643,375.623,382.000
2026.645,375.202,381.503
2026.648,374.779,381.001
2026.651,374.354,380.495
2026.654,373.925,379.986
2026.656,373.495,379.471
2026.659,373.061,378.953
2026.662,372.626,378.429
2026.665,372.188,377.901
2026.667,371.748,377.368
2026.670,371.303,376.832
2026.673,370.855,376.292
2026.675,370.404,375.748
2026.678,369.949,375.199
2026.681,369.491,374.646
2026.684,369.029,374.088
2026.686,368.563,373.527
2026.689,368.092,372.963
2026.692,367.616,372.395
2026.695,367.135,371.824
2026.697,366.649,371.250
2026.700,366.157,370.672
2026.703,365.659,370.092
2026.706,365.155,369.509
2026.708,364.644,368.924
2026.711,364.125,368.337
2026.714,363.599,367.748
2026.717,363.065,367.157
2026.719,362.523,366.564
2026.722,361.973,365.969
2026.725,361.414,365.373
2026.728,360.847,364.775
2026.730,360.269,364.175
2026.733,359.683,363.574
2026.736,359.087,362.971
2026.738,358.481,362.366
2026.741,357.866,361.759
2026.744,357.241,361.149
2026.747,356.606,360.537
2026.749,355.961,359.923
2026.752,355.307,359.304
2026.755,354.644,358.682
2026.758,353.971,358.054
2026.760,353.289,357.423
2026.763,352.597,356.786
2026.766,351.896,356.144
2026.769,351.185,355.496
2026.771,350.466,354.842
2026.774,349.737,354.180
2026.777,349.001,353.510
2026.780,348.255,352.833
2026.782,347.501,352.147
2026.785,346.737,351.452
2026.788,345.965,350.748
2026.791,345.184,350.034
2026.793,344.394,349.309
2026.796,343.597,348.573
2026.799,342.790,347.825
2026.801,341.974,347.066
2026.804,341.149,346.295
2026.807,340.313,345.513
2026.810,339.468,344.717
2026.812,338.614,343.907
