 ORDEM 3.2.0 -  ORDEM Spacecraft Mode
 Debris Flux (#/m^2/yr/deg)
  Year: 2027  Perigee Altitude =    283.065  Apogee Altitude =   283.433  inc =   51.62
 *
 *
 *
 *
 *
 *
 *
  Az 1    Az 2    >10um      >100um     >1mm       >1cm       >10cm      >1m
 ------  ------   --------   --------   --------   --------   --------   --------  
   Min.:          5.84E-02   4.48E-04   2.81E-06   5.87E-11   1.02E-11   7.48E-12
   Max.:          9.56E+00   1.30E-02   9.07E-05   7.93E-09   6.54E-10   2.91E-10
 ------  ------   --------   --------   --------   --------   --------   --------  
     9      10    6.95E+00   6.64E-03   6.97E-06   2.25E-09   3.40E-10   1.41E-10
    10      11    6.95E+00   6.64E-03   6.97E-06   2.25E-09   3.40E-10   1.41E-10
    11      12    6.95E+00   6.64E-03   6.97E-06   2.25E-09   3.40E-10   1.41E-10
    12      13    6.95E+00   6.64E-03   6.97E-06   2.25E-09   3.40E-10   1.41E-10
    13      14    6.95E+00   6.64E-03   6.97E-06   2.25E-09   3.40E-10   1.41E-10
    14      15    6.95E+00   6.64E-03   6.97E-06   2.25E-09   3.40E-10   1.41E-10
    15      16    6.95E+00   6.64E-03   6.97E-06   2.25E-09   3.40E-10   1.41E-10
    16      17    6.95E+00   6.64E-03   6.97E-06   2.25E-09   3.40E-10   1.41E-10
    17      18    6.95E+00   6.64E-03   6.97E-06   2.25E-09   3.40E-10   1.41E-10
    18      19    6.95E+00   6.64E-03   6.97E-06   2.25E-09   3.40E-10   1.41E-10
    19      20    6.95E+00   6.64E-03   6.97E-06   2.25E-09   3.40E-10   1.41E-10
    20      21    6.95E+00   6.64E-03   6.97E-06   2.25E-09   3.40E-10   1.41E-10
    21      22    6.95E+00   6.64E-03   6.97E-06   2.25E-09   3.40E-10   1.41E-10
    22      23    6.95E+00   6.64E-03   6.97E-06   2.25E-09   3.40E-10   1.41E-10
    23      24    6.95E+00   6.64E-03   6.97E-06   2.25E-09   3.40E-10   1.41E-10
    24      25    6.95E+00   6.64E-03   6.97E-06   2.25E-09   3.40E-10   1.41E-10
    25      26    6.95E+00   6.64E-03   6.97E-06   2.25E-09   3.40E-10   1.41E-10
    26      27    6.95E+00   6.64E-03   6.97E-06   2.25E-09   3.40E-10   1.41E-10
    27      28    6.95E+00   6.64E-03   6.97E-06   2.25E-09   3.40E-10   1.41E-10
    28      29    6.95E+00   6.64E-03   6.97E-06   2.25E-09   3.40E-10   1.41E-10
    29      30    6.95E+00   6.64E-03   6.97E-06   2.25E-09   3.40E-10   1.41E-10
    30      31    9.56E+00   1.30E-02   5.43E-05   4.94E-09   6.54E-10   2.65E-10
    31      32    9.56E+00   1.30E-02   5.43E-05   4.94E-09   6.54E-10   2.65E-10
    32      33    9.56E+00   1.30E-02   5.43E-05   4.94E-09   6.54E-10   2.65E-10
    33      34    9.56E+00   1.30E-02   5.43E-05   4.94E-09   6.54E-10   2.65E-10
    34      35    9.56E+00   1.30E-02   5.43E-05   4.94E-09   6.54E-10   2.65E-10
    35      36    9.56E+00   1.30E-02   5.43E-05   4.94E-09   6.54E-10   2.65E-10
    36      37    9.56E+00   1.30E-02   5.43E-05   4.94E-09   6.54E-10   2.65E-10
    37      38    9.56E+00   1.30E-02   5.43E-05   4.94E-09   6.54E-10   2.65E-10
    38      39    9.56E+00   1.30E-02   5.43E-05   4.94E-09   6.54E-10   2.65E-10
    39      40    9.56E+00   1.30E-02   5.43E-05   4.94E-09   6.54E-10   2.65E-10
    40      41    9.56E+00   1.30E-02   5.43E-05   4.94E-09   6.54E-10   2.65E-10
    41      42    9.56E+00   1.30E-02   5.43E-05   4.94E-09   6.54E-10   2.65E-10
    42      43    9.56E+00   1.30E-02   5.43E-05   4.94E-09   6.54E-10   2.65E-10
    43      44    9.56E+00   1.30E-02   5.43E-05   4.94E-09   6.54E-10   2.65E-10
    44      45    9.56E+00   1.30E-02   5.43E-05   4.94E-09   6.54E-10   2.65E-10
    45      46    9.56E+00   1.30E-02   5.43E-05   4.94E-09   6.54E-10   2.65E-10
    46      47    9.56E+00   1.30E-02   5.43E-05   4.94E-09   6.54E-10   2.65E-10
    47      48    9.56E+00   1.30E-02   5.43E-05   4.94E-09   6.54E-10   2.65E-10
    48      49    9.56E+00   1.30E-02   5.43E-05   4.94E-09   6.54E-10   2.65E-10
    49      50    9.56E+00   1.30E-02   5.43E-05   4.94E-09   6.54E-10   2.65E-10
    50      51    9.56E+00   1.30E-02   5.43E-05   4.94E-09   6.54E-10   2.65E-10
    51      52    9.56E+00   1.30E-02   5.43E-05   4.94E-09   6.54E-10   2.65E-10
    52      53    9.56E+00   1.30E-02   5.43E-05   4.94E-09   6.54E-10   2.65E-10
    53      54    9.56E+00   1.30E-02   5.43E-05   4.94E-09   6.54E-10   2.65E-10
    54      55    9.56E+00   1.30E-02   5.43E-05   4.94E-09   6.54E-10   2.65E-10
    55      56    9.56E+00   1.30E-02   5.43E-05   4.94E-09   6.54E-10   2.65E-10
    56      57    9.56E+00   1.30E-02   5.43E-05   4.94E-09   6.54E-10   2.65E-10
    57      58    9.56E+00   1.30E-02   5.43E-05   4.94E-09   6.54E-10   2.65E-10
    58      59    9.56E+00   1.30E-02   5.43E-05   4.94E-09   6.54E-10   2.65E-10
    59      60    9.56E+00   1.30E-02   5.43E-05   4.94E-09   6.54E-10   2.65E-10
    60      61    5.15E+00   1.23E-02   9.07E-05   7.93E-09   5.42E-10   2.91E-10
    61      62    5.15E+00   1.23E-02   9.07E-05   7.93E-09   5.42E-10   2.91E-10
    62      63    5.15E+00   1.23E-02   9.07E-05   7.93E-09   5.42E-10   2.91E-10
    63      64    5.15E+00   1.23E-02   9.07E-05   7.93E-09   5.42E-10   2.91E-10
    64      65    5.15E+00   1.23E-02   9.07E-05   7.93E-09   5.42E-10   2.91E-10
    65      66    5.15E+00   1.23E-02   9.07E-05   7.93E-09   5.42E-10   2.91E-10
    66      67    5.15E+00   1.23E-02   9.07E-05   7.93E-09   5.42E-10   2.91E-10
    67      68    5.15E+00   1.23E-02   9.07E-05   7.93E-09   5.42E-10   2.91E-10
    68      69    5.15E+00   1.23E-02   9.07E-05   7.93E-09   5.42E-10   2.91E-10
    69      70    5.15E+00   1.23E-02   9.07E-05   7.93E-09   5.42E-10   2.91E-10
    70      71    5.15E+00   1.23E-02   9.07E-05   7.93E-09   5.42E-10   2.91E-10
    71      72    5.15E+00   1.23E-02   9.07E-05   7.93E-09   5.42E-10   2.91E-10
    72      73    5.15E+00   1.23E-02   9.07E-05   7.93E-09   5.42E-10   2.91E-10
    73      74    5.15E+00   1.23E-02   9.07E-05   7.93E-09   5.42E-10   2.91E-10
    74      75    5.15E+00   1.23E-02   9.07E-05   7.93E-09   5.42E-10   2.91E-10
    75      76    5.15E+00   1.23E-02   9.07E-05   7.93E-09   5.42E-10   2.91E-10
    76      77    5.15E+00   1.23E-02   9.07E-05   7.93E-09   5.42E-10   2.91E-10
    77      78    5.15E+00   1.23E-02   9.07E-05   7.93E-09   5.42E-10   2.91E-10
